淡浮院/12813708	潮州建筑
白玉兰/867	双子叶木兰科开白色花的植物
广济桥/3929	潮州广济桥
情花/47232	植物
刘国昌/6316534	电影导演
韩文公祠/1359105	广东潮州韩文公祠
罗耀辉/3373535	中国香港编剧
聂风/19758098	电视剧《风云》中的人物
陶红/13187	中国内地女演员
徐进良/41171	台湾导演
步惊云/19758106	电视剧《风云》中人物
神雕侠侣/5995778	2014年内地版陈晓、陈妍希主演电视剧
无名/3150415	漫画《风云》中的武林神话
剑晨/5136377	漫画《风云》中的人物
破军/3157048	港漫《风云》系列中人物
雄霸/7369127	漫画《风云》第一部中主要反派
幽若/5108600	《风云》第一部登场角色
聂人王/28314	马荣成漫画《风云》中人物
泥菩萨/17553985	《风云》中人物
林朝英/22624	金庸武侠小说《神雕侠侣》的人物
李莫愁/1700140	金庸武侠小说
活死人墓/9549228	西安市“活死人墓”
绝天/54155	漫画《风云》中的角色
黄裳/3637867	金庸小说《射雕英雄传》中人物
季风/762357	地理气象学概念
骊山/923873	地名
翠华山/634724	太乙山
梅超风/760851	金庸武侠小说《射雕英雄传》中的角色
郭靖/5280	金庸武侠小说《射雕英雄传》男主角
太乙/10734405	历史文化
王重阳/10501619	金庸武侠小说中的人物
欧阳锋/4014	金庸名著双雕系列里的人物
黄蓉/12000001	金庸武侠小说《射雕英雄传》女主角
黯然销魂掌/2640407	黯然销魂掌。
赵志敬/10448	小说《神雕侠侣》中的人物
杨康/10948	武侠小说《射雕英雄传》中的人物
射雕英雄传/5678	金庸武侠小说
君子剑/31374	宝剑名
古墓/4254672	古代墓葬
玄铁重剑/80187	金庸小说中的武器
襄阳府/9573094	中国襄阳府
临安府/7562313	南宋行在临安府
赵昀/33975	南宋第五位皇帝
赵构/618917	宋朝第十位皇帝，南宋开国皇帝
岳飞/127844	南宋抗金名将、民族英雄
官话/5367393	现代汉语方言
上海站/5932782	上海火车站
金吒/29005	中国神话中的神仙
海边/5478955	日本地名
太乙真人/5476523	神话小说《封神演义》中人物
严复/119000	近代著名人物
非洲/81619	世界七大洲之一
地壳/1184613	专业术语
文武庙/1232313	香港上环庙宇
涵碧楼/8312	台湾涵碧楼
中区/10212202	汉语词汇
the/14078887	英文单词
city/4533486	名次
桃源乡/3366034	江西省崇仁县桃源乡
桃园/6327	中国台湾桃园市
鹭鸶/16244350	鹭科鸟类
南投县/1862247	县城
山樱/717262	花卉
鹿港小镇/81867	台湾中部西海岸小镇
板桥区/62516	新北市板桥区
信义乡/5764216	台湾省南投县信义乡
高山/3208	汉语词语
佛光山/74515	台湾佛教道场
海平面/3671212	地理术语
地面/5803805	建筑学名词
神雕侠侣/7798209	1983年香港TVB版刘德华、陈玉莲主演电视剧
水瓶座/128102	占星类
倩女幽魂/10118475	1987年张国荣、王祖贤主演电影
笑傲江湖/8469351	1990年许冠杰、张敏主演的电影
丁未/42892	中国古代历法术语
游园惊梦/11015959	2001年杨凡执导电影
上海滩/374639	1980年周润发、赵雅芝主演TVB电视剧
美丽上海/82341	2003年彭小莲执导电影
射雕英雄传/6487134	1983年黄日华、翁美玲主演电视剧
温哥华/72045	加拿大城市
项羽/7005	西楚霸王
赌神/18682	1989年王晶执导《赌神》系列第一部
雪山飞狐/8249659	吕良伟1985年主演电视剧
行星/15991	环绕恒星的天体
逃学威龙/84732	1991-1993年周星驰主演系列电影
双子座/23549	占星学
大闹广昌隆/16521	1993年陈果执导电影
今生无悔/15658	1991年黎明主演电视剧
少林足球/2768955	2001年周星驰自编自导自演的经典喜剧电影
纵横四海/28113	1991年吴宇森执导电影
刑事侦缉档案/7338225	香港TVB拍摄系列电视剧
瓜尔佳氏/10391205	满族八大姓氏之一
大话西游/9640	1995年周星驰主演悲喜剧
大地恩情/9249881	亚视电视连续剧
女黑侠木兰花/79996	王天林、杜琪峰执导，赵雅芝主演警匪剧
阿宝/21759	中国内地男歌手
新白娘子传奇/419470	1992年赵雅芝主演古装神话情感剧
绝代双骄/32246	1966年-1969年古龙著武侠小说
巨轮/2034596	电视剧
倚天屠龙记/6625446	2003年合拍版苏有朋主演电视剧
冲击/16027215	1980年赵雅芝主演时装电视剧
麻辣婆媳/3481865	电视剧
铁血大旗门/8172198	武林门派
飞鹰/7118376	1981年赵雅芝、郑少秋主演经典武侠剧
非常女警/13385804	2007年中国内地左小青主演电视剧
蝶舞/17642624	《英雄无泪》女主角
京华烟云/5922587	1987年赵雅芝主演电视连续剧
雷锋纪念馆/18584850	抚顺雷锋纪念馆
约克大学/327057	加拿大约克大学
开封/122642	河南省地级市
雪花神剑/37977	1997年杨恭如主演电视剧
河南/132980	中华人民共和国省级行政区
天龙八部/5480164	2003年胡军主演张纪中制片武侠电视剧
我和僵尸有个约会/33951	香港ATV制作的系列电视剧
杏/2643	蔷薇科杏属植物
苏蓉蓉/7693954	武侠电影《弹指神功》第一主角
海城/72000	辽宁省鞍山市代管市
铁东区/42806	辽宁省鞍山市下辖区
铁西区/80238	辽宁省沈阳市铁西区
君子兰/188659	自然植物
天龙八部/5480068	1977年香港邵氏电影
王桂芬/68921	辽宁省国土资源厅党组书记、厅长
莞香/35214	2011年王文杰导演电视连续剧
白素贞/547814	传说人物
王天林/4537062	香港著名导演
大上海/64113	2012年王晶指导的电影
制作人/16830386	2015年韩国KBS台金土剧
天下第一/3962661	2005年王晶监制古装武侠剧
王子涵/7996167	中国香港，演员、歌手
唐军/11644	国家工商行政管理总局副局长、党组成员
NORTH/16070313	英语单词
桃园站/7263371	火车站站点
安静/2940419	周杰伦演唱歌曲
类/6824593	《山海经》异兽
崔占峰/9912195	牛津大学教授
黄金/6034	贵金属
陈雷/1250742	中华人民共和国水利部部长、党组书记
柏杨/476167	作家
station/16282461	英语单词
赵继/5799300	东北大学校长
马大帅/37134	赵本山自导自演的系列电视剧三部曲
张学良/385	国民革命军将领
刘长春/16657	中国奥运第一人
赵一楠/3561305	学生（赵本山之子
雾里看花/9124898	那英演唱歌曲
心酸的浪漫	心酸的浪漫
白天不懂夜的黑/29395	那英演唱歌曲
征服/13207679	那英演唱歌曲
那又怎样/28515	2011年发行的那英音乐专辑
金曲奖/5178174	华语音乐奖项
赵玉芳/43892	本山艺术学院工作人员（赵本山长女
张冀/303389	金牌编剧
赵铁蛋/10970550	赵本山的儿子
大笑江湖/9475671	朱延平执导的动作喜剧电影
乡村爱情/34005	2006年赵本山主演电视剧
月牙儿/967095	电视剧《乡村爱情小夜曲》片尾曲
我的中国心/72947	张明敏演唱歌曲
本溪/85493	辽宁省地级市
男儿当自强/5516025	林子祥演唱歌曲
察哈尔/1021236	蒙古察哈尔部
沧海一声笑/3749221	1990年许冠杰主演电影《笑傲江湖》主题曲
高校联盟/10485544	学校
谈美/5492617	培根的论文之一
倩女幽魂/10326768	张国荣演唱的电影《倩女幽魂》主题曲
热情奏鸣曲/17620839	郎朗个人演奏会实况
翠亨村/54923	广东中山市南朗镇下辖村
纸船/5820264	许冠杰演唱歌曲
老师/5533	培养学生的专业工作者
巨蟹座/25908	天文学
像春天一样/5024250	1997年王志文主演电视剧
南行记/61880	艾芜著小说集
宽恕/69833	汉语词汇
和你在一起/18504	2003年陈凯歌导演电影
过把瘾/15099	1994年赵宝刚导演电视剧
大丈夫/2836239	2014年王志文、李小冉主演电视剧
青瓷/8680567	2012年李骏导演电视剧
狼图腾/4116005	中国2015让·雅克·阿诺执导冯绍峰主演电影
后会无期/12804662	2014年韩寒导演电影
无人喝彩	无人喝彩
琥珀/65	松柏科植物树汁形成化石
小巷总理/13131715	雾霾尚未散去，总书记已经走来。
半斤八两/2688227	许冠杰演唱歌曲
黑龙江/7351	中华人民共和国省级行政区
浪子心声	浪子心声
幻城/14364248	2016年冯绍峰、宋茜主演电视剧
裸婚时代/6036937	2011年滕华涛导演电视剧
甲子/35869	干支之一
鸿门宴/8327210	2011年李仁港执导电影
中国电视/2267805	中国的电视事业
兰陵王/7747145	2013年冯绍峰、林依晨主演古装电视剧连续剧
正阳门下/6109770	刘家成执导的电视剧
远去的飞鹰/32013	2011年花箐执导电视剧
血战长空/72642	2010年沙溢主演电视剧
武林外传/5298	2006年中国大陆章回体古装情景喜剧
北上广不相信眼泪/16008327	2014年马伊琍、朱亚文主演电视剧
渗透/9457438	2013年沙溢主演电视剧
白玉兰奖/11447	上海电视节评选奖项
中国/19526303	汉语词语
青盲/7073887	2012年景旭枫编剧、杨文军执导电视剧
红高粱/409132	2014年郑晓龙执导、周迅主演电视剧
过年/2521	汉语词汇
闯关东/10910774	2008年李幼斌、萨日娜主演电视剧
甜蜜蜜/6145041	2008年邓超孙俪主演电视剧
独狼/70369	2012年陶秋普执导电视剧
潜伏/7704875	2008年孙红雷、姚晨主演的经典谍战电视剧
旗袍/7595	形成于民国时代的女性服装
士兵突击/7522329	2006年王宝强主演电视剧
双鱼座/23550	占星学
北平无战事/5267857	2014年孔笙、李雪执导的电视剧
好家伙/10497065	2013年简川訸执导电视剧
胡可/5679	中国内地女演员
我的团长我的团/7521381	2009年康洪雷导演电视剧
过界/2750473	2008年袁卫东执导电影
山河故人/13885362	2015年贾樟柯导演文艺剧情片
王锦鹏	王锦鹏
金婚风雨情/13083	2010年胡军、周韵主演的电视剧
十七岁不哭/1528018	十集电视剧
姐妹/9096805	王子导演电影
晚秋/10636706	韩国2011年金泰勇执导电影
初恋的故事/81716	2001年吴奇隆主演电影
少年天子/2324513	2003年刘恒导演古装清宫情感剧
颐和园/12015723	2003年娄烨执导文艺电影
天蝎座/2543199	占星学
密战/12513	2009年穆德远执导电视剧
北京遇上西雅图/1540941	2013年薛晓路执导电影
饭局也疯狂/37135	2012年尚敬导演电影
李学通/9666039	上海戏剧学院表演系教授
养母/2282694	矢野浩二主演的电视剧
生死线/16381	2009年孔笙执导电视剧
圣天门口/2133292	段奕宏、黄志忠、小宋佳主演电视剧
一百万/31659	自然数
老农民/5673204	张新建执导的电视剧
解忧公主/13709424	2014年路阳执导电视剧
新京城四少/2090701	民国偶像剧
左右/6020695	2008年王小帅编剧并执导家庭亲情电影
巍子/28312	中国影视演员、话剧演员
女医·明妃传/12795132	2015年李国立执导古装电视剧
蝴蝶飞飞/64432	2004年佟大为、杨雪主演电视剧
新济公活佛/4278091	2014年古装神话玄幻电视剧
浮沉/4019118	2012年滕华弢导演电视剧
蜗居/1291473	2009年滕华涛执导同名电视剧
借枪/5845	2011年张嘉译主演电视剧
一仆二主/12010023	2014年刘进执导张嘉译闫妮江疏影主演电视剧
悬崖/5248839	2012年张嘉译、小宋佳主演谍战电视剧
无人驾驶/16643	2010年张杨导演电影
心术/3955775	2012年吴秀波、海清、张嘉译主演电视剧
警察日记/12011347	2013年王景春主演大陆电影
猎人/17545211	2016年徐昂执导电视剧
疯狂的玫瑰/11164	电影《疯狂的玫瑰》
推拿/5174710	2014年娄烨导演电影
作家/1027545	从事文学创作有成就的人
王海燕/3741137	中国内地女演员
倾城之恋/78	1943年张爱玲所著小说
金锁记/15772	张爱玲创作小说
芈月传/73703	2015年郑晓龙执导电视剧
狗/85474	犬科哺乳动物
小团圆/63941	张爱玲创作小说
非法移民/8238641	香港电影非法移民
天蝎座/25945	天文学
圣约翰大学/71477	上海教会大学
似水流年/1647376	1984年严浩导演电影
玻璃之城/14167	1998年香港电影
岁月神偷/28275	2009年罗启锐执导电影
三城记/881703	2015年张婉婷执导电影
人在纽约/8332851	1989年学甫影业公司出品电影
大宅门/13886	2000年斯琴高娃、陈宝国主演电视剧
阳光灿烂的日子/4845548	1995年姜文导演电影
侠女/26943	1971年胡金铨执导电影
小马哥/9594591	《英雄本色》中的主角
兰州/170826	甘肃省省会
金牛座/23548	占星学
半生缘/14989	张爱玲作品
蓝色生死恋/6777793	韩国2000年宋承宪。宋慧乔·元斌主演韩剧
归心似箭/6813813	中国1979年李俊执导电影
红玫瑰与白玫瑰/953	1944年张爱玲著的小说
秋天的童话/15729	1987年张婉婷执导香港电影爱情经典作
卧虎藏龙/8560021	李安导演电影
英雄本色/1408427	1986年吴宇森导演枪战电影
喋血双雄/1541	1989年周润发、李修贤主演电影
苏黎世/763726	瑞士第一大城市
洛桑/77678	瑞士沃州洛桑区城市
羊/1947	偶蹄目牛科家畜
2015年/9660532	年表
莱茵河/20481	欧洲河流名
天使之城/10131716	美德1998年尼古拉斯·凯奇主演剧情电影
巴塞尔/3583402	瑞士第四大城市
偏偏爱上你/30794	2012年韩雪、丁子峻主演中国版情定大饭店
神话/7226227	2010年胡歌等主演的大型穿越玄幻电视剧
双鱼座/2074740	天文学
艺术家/9268301	法国2011年迈克尔·哈扎纳维希乌斯执导影片
小燕子/18140	古装电视剧《还珠格格》人物
国宝/4872	汉语词语
水晶/183	晶体矿物
花木兰/9159559	2009年赵薇主演的电影
火战车/30778	英国1981年休·赫德森执导电影
芜湖/222481	安徽省地级市
画皮/6287	2008年陈嘉上导演电影
致我们终将逝去的青春/4547283	2013年赵薇执导电影
情人结/64701	2005年霍建起执导的电影
情深深雨濛濛/10492707	2001年赵薇主演电视剧
小薇/17768140	漫画《尸兄》中的角色
还珠格格/10120766	1998年赵薇、林心如主演电视剧
黄新/3658001	中国内地女演员赵薇的女儿
黄有龙/2061062	中国女演员赵薇老公
监狱风云/2186439	美国1997年汤姆·方塔纳执导电视剧
精武英雄/80730	1994年陈嘉上指导的电影
霹雳火/2487	1995年香港动作电影
飞虎/8437925	1998年陈嘉上执导电影
精忠岳飞/10103929	黄晓明主演电视剧
逃学威龙/9831218	1991年周星驰主演电影
学校风云/16537	1988年林岭东导演电影
古惑仔/55	汉语粤语词汇
龙虎风云/16182838	1987年周润发主演电影
画皮/8692532	2011年薛凯琪主演电视剧
逆战/35176	腾讯旗下琳琅天上出品网络游戏
摩羯座/25946	天文学
陈济棠/3465	国民革命军陆军一级上将
梅城镇/4483950	浙江建德市梅城镇
兴宁/8881	广东省下辖县级市
香港制造/5339420	1997年陈果导演电影
狗咬狗/8904241	2006年郑保瑞拍摄电影
四川/212569	中华人民共和国省级行政区
陆川/35057	中国青年电影导演、编剧
灵山县/7182038	中国广西钦州市灵山县
壮语/7703463	壮族语言文字
北海/12719	广西壮族自治区地级市
刘永福/1757	清末民初民族英雄
梅州/2554831	广东省地级市
刑法/301706	法律概念
新竹/82401	中国台湾省新竹市
恋上你的床/79487	2003年古天乐主演电影
山歌/16518	民歌体裁
井冈山/28334	江西省吉安市境内山脉
刑事诉讼法/2562	法律法规
龙虎山/28219	江西鹰潭市境内山峰
南昌站/6825424	南昌铁路局直属车站
廖仲恺/44473	中国近代民主革命家、中国国民党左派领袖
南岭/2207019	长江与珠江流域的分水岭及周围群山
叶挺/299649	中国人民解放军军事家
南昌西站/6825403	南昌西站（高铁站
南海/27429	中华人民共和国管辖海域
邢台/264966	河北省地级市
雁南飞/10983768	国家AAAAA级旅游景区
华工/16179	专有名词
林金山/21709	新加坡建国元勋
Sg/13384086	国家域名
杜进才/3660650	新加坡前副总理
白云区/12918	广东省广州市白云区
can/4698180	广州白云国际机场代码
广州铁路（集团）公司	集团
赵伟/7198828	澳门大学校长
深圳北站/17773025	深圳地铁4,5号线车站
彭清华/29572	广西壮族自治区党委书记
丁颖/39736	中国现代稻作科学主要奠基人
罗俊/29286	中山大学校长、中国科学院院士
广珠城轨/1462995	广江珠城际轨道
股道/656211	书籍
世纪大桥/29028	海南海口世纪大桥
张琦/9917807	海南省委常委、海口市委书记
五象城	五象城
龙华区/20135397	广东省深圳市市辖行政区
壮语/64541	汉语词汇
丘濬/2387174	明孝宗朝文渊阁大学士
绿城/84319	南宁市的别称
大明山/5348	浙西大明山
王小东/7767464	广西壮族自治区党委常委、南宁市委书记
南湖公园/9754223	唐山市南湖公园
东方站/16849329	海南东方高铁站
五指山/3573396	海南省五指山山脉
降香/404126	豆科黄檀属乔木
尧山/9908465	广西桂林市尧山
百家姓/194637	传统蒙学三大读物之一
孙大文/70980	爱尔兰皇家科学院院士
张志东/12113	腾讯执行董事兼首席技术官
赵跃/9338105	沈阳市公安局交通警察支队支队长
张先程/27905	杂交水稻专家
师范/14903447	词语解释
白话/64338	汉语口语或接近口语的表达方式
梁宏/20738	广西师范大学校长
狱中对月/12534114	清代宋琬所作诗词
落第/16245661	李廓诗作
郭帆/7058141	中国内地男导演
王迎军/64375	华南理工大学校长
李东生/7086914	TCL集团董事长兼CEO
广东会馆/1364938	天津广东会馆
佛山/200343	广东省省辖市
东莞/495865	广东省省辖市
中国近三百年学术史/9893072	梁启超创作学术作品
戏马台/994987	徐州现存最早的古迹之一
范增/65206	秦末项羽谋士
九州/7921941	《九州幻想》小说中设定的架空世界
九州/6127	古籍所载的地域分划、中国的代称
虞姬/277490	秦汉时期女性、西楚霸王项羽的美人
狮子山/660124	江苏省徐州市狮子山
哥谭市/19964329	美国DC漫画旗下虚构城市
百老汇/71294	美国纽约街道名
大西洋/10883	世界四大洋之一
大苹果/8137403	美国纽约市别称
曼哈顿/635	美国纽约辖区和中心区
放鹤亭/4993104	江苏省徐州市放鹤亭
小南湖/9965046	徐州市云龙区小南湖
竹林寺/69694	江苏徐州寺庙
李宗仁/290786	曾任中华民国首任副总统、代总统
旺角/2186035	香港旺角
老子想尔注/7687285	台湾老版
九龙公园/4433136	香港九龙公园
双沟镇/4845620	江苏泗洪县双沟镇
黄集镇/65216	江苏省徐州市铜山区黄集镇
玉带河/10161432	陕西西南部河流（汉江上源支流
钟楼/2800010	香港尖沙咀钟楼
商丘/37047	河南省地级市
文化/23624	广泛的知识并将之活学活用与根植内心的修养
武术/25433	中国武术
大风歌/14542	刘邦诗歌
大皇帝/18710426	特指孙权
太祖/13024090	帝王庙号
赤乌/3317758	三国吴大帝时期年号
嘉禾/10340590	三国时期东吴帝孙权的第三个年号
神凤/8819	三国东吴大帝孙权年号
草船借箭/762917	《三国演义》中的著名典故
孙吴/3129077	三国时期政权
太元/8818	三国吴大帝孙权年号
卧薪尝胆/9305	成语释义
象鼻山/26203	广西桂林市景点
黄武/3317213	三国吴大帝孙权年号
江南/73	地理区域概念
strong/2345807	英语单词
爱丁堡/49840	苏格兰首府
利物浦/36868	英格兰西北部城市
曼彻斯特/81402	英国英格兰城市
伯明翰/65180	英格兰中部城市
内陆/25402	离开海岸较远的大陆内部地区
俄罗斯/125568	俄罗斯联邦
格拉斯哥/3293	苏格兰最大城市
伦敦/862	英国首都
爱尔兰人/10458803	自古居住在爱尔兰岛上的人
奥克兰大学/4476669	新西兰的高校
欢乐颂/1334	贝多芬作品
罗马/14033	意大利首都
意大利/148336	意大利共和国
柏林/75855	德国首都
巴黎/858	法国首都
德国/147953	德意志联邦共和国
庚子/599508	干支之一
莲花山公园/15484459	深圳市公园
荔枝公园/8615380	深圳市荔枝公园
数学家/1210991	数学家（世界著名数学家
界碑/910036	分界标志
南山街道/28000	广东省深圳市南山区南山街道
元宵节/118213	中国传统节日
南山区/21023	深圳市辖区
钱学森/26105	著名科学家
茅以升/440540	中国土木工程学家、桥梁专家、工程教育家
成都/128473	四川省省会
吴青峰/39241	中国台湾男歌手
宋朝/2919	中国历史朝代
医神/64039	古希腊医神阿斯克勒庇俄斯
盛宣怀/594770	清末官员、洋务运动代表人物
粤/84729	汉语汉字
分/4742434	汉字
灵/3173807	2006年金荷娜主演影片
御医/1059161	夜的邂逅著网络小说
浙/1187541	汉字
皇后/1080437	皇帝正妻
台/84818	汉字释义
皇帝/886	帝制时代最高统治者称号
长江路/4978748	南京市玄武区长江路
杜鹃属/3114911	植物杜鹃属
范阳/85056	中国古代地名和行政区划名
燕山/220745	燕山山脉
桑科/8634988	被子植物门
李清泉/5494240	深圳大学校长
河北/65777	中华人民共和国省级行政区
大安区/29511	自贡市市辖区
万寿山/13211	北京市海淀区万寿山
少林寺/7702	世界文化遗产、5A级景区、河南嵩山少林寺
天津/132308	中华人民共和国直辖市
殷墟/3908528	世界文化遗产、5A级景区、河南安阳殷墟
济南/135066	山东省省会
京沪铁路/630336	民国时期南京至上海的铁路
石家庄/154997	河北省省会
昆明湖/1619	北京颐和园湖泊
北京东站/4579228	北京市百子湾路北京东站
天津站/7244715	火车站
白洋淀/236169	湖泊
南开大学/134521	全国重点大学
月月红/3569115	月季品种
咸阳/183345	陕西省地级市
长春花/202596	植物
宁夏/15715	宁夏回族自治区
黄帝陵/293625	桥山黄帝陵
马凯/2595511	中共中央政治局委员，国务院副总理
吴玉章/2221	革命家、中国人民大学创始人
李世民/44058	唐太宗
刘伟/3145686	中国人民大学校长
王中林/63571	华裔美籍物理学家
王树国/42738	西安交通大学校长
杨宏/21024	“空间站系统”总设计师
张光斗/7295	中国水利水电工程结构专家
蒋正华/116541	第九届全国人大常委会副委员长
吴文俊/44938	著名数学家、中国科学院院士
迎春/4735	汉语词汇
阿房宫/68268	秦朝著名宫殿
新疆/132263	中国自治区
广州火车站/164636	火车站
超大城市/413865	城区常住人口1000万以上的城市
木棉花/1440439	植物
王耀武/51704	国民党抗日将领
石榴/17869	石榴科石榴属浆果
NPU/415947	蛋白质净利用率的英文缩写
吴亚军/4954752	龙湖集团董事长
刘鸣/38132	华南师范大学校长
胡军/3086625	暨南大学校长
吴学谦/3261719	原国务院原副总理
李光前/1653103	新加坡华裔富商
荆州/6058	湖北省地级市
汉口/809141	武汉市重要组成部分，武汉三镇之一
古德寺/8697269	武汉汉口古德寺
湖南/228213	中华人民共和国省级行政区
多景楼/621693	江苏镇江旅游景点
长沙/204237	湖南省省会
楚国/950754	周朝时期诸侯国
长沙站/7122219	铁路车站
龙门石窟/274	世界文化遗产、5A级景区、河南洛阳龙门石窟
嵩山/5671	五岳之一
洪湖/35771	湖北大型淡水湖
王晓东/3698619	湖北省委副书记，省政府省长、党组书记
天河机场站	天河机场站
衡山/253407	南岳衡山为主体的山脉
武当山/84549	湖北省十堰市武当山
周济/1342771	中国工程院院长
吴文刚/78808	华中科大文华学院董事会董事长
陈刚/7871883	贵州省委常委、贵阳市委书记
同济医院/5376689	武汉同济医院
台城/10845020	东晋至南朝皇宫与台省
李娜/5285	中国女子网球名将
张之洞/17493	晚清名臣、洋务派代表人物
李四光/841	地质学家、中国科学院院士
雷军/1968	小米科技创始人、天使投资人
清凉山/18097	南京市鼓楼区清凉山
高淳	高淳
上元/13676709	南京旧称
燕子矶/26199	南京市栖霞区燕子矶
虎踞龙盘/6851473	2006年杨凡主演电视剧
秦淮河/67332	长江下游右岸支流
九华山/7008	安徽省池州市九华山，国家5A级旅游景区
仰止亭/3165177	湖北省荆门市仰止亭
北湖/10330627	南京市玄武区北湖
后湖/2676885	南京后湖
永乐/28505	明成祖朱棣年号
中华门/37138	南京中华门
行李/10863552	汉语词汇
西安门/1605989	南京明故宫皇城西安门
玄武门/47186	南京明城墙玄武门
中山门/70	南京中山门
旅客/64274	牛奶咖啡演唱歌曲
明远楼/4088246	江南贡院明远楼
至正/17000395	元代年号
梅花山/32255	南京梅花山
乌衣巷/30901	南京秦淮河朱雀桥南岸古巷
无梁殿/34950	南京市灵谷寺无梁殿
紫霞湖/2676868	国家5A级旅游景区
三绝碑/2451558	南京三绝碑
花果山/4193	江苏连云港花果山（国家5A级旅游景区
鼓楼站/2043940	南京地铁鼓楼站
CNY/9976	人民币
东屏镇/35046	南京市溧水区东屏镇
李强/10810185	江苏省委书记
张广军/19355	东南大学校长
张永和/3640385	麻省理工学院建筑系主任，国际著名建筑师
张桂平/43213	苏宁环球集团董事长
王澍/1305194	普利兹克建筑奖首位中国籍得主
曹雪芹/14919	清代作家、名著《红楼梦》的作者
高华/857392	南京大学历史系教授、博导
陈骏/20772	南京大学校长，江苏省科协主席
吴健雄/37673	美籍华裔女物理学家
汉口路/9899915	南京市鼓楼区汉口路
角/3555592	几何名词
王东明/22994	四川省委书记
辽阳/168444	辽宁省省辖市
孙春兰/63832	中央政治局委员、中央统战部部长
东京/438	日本国首都
安卡拉/582023	土耳其首都
系/4182746	汉字
旧金山/29211	美国加利福尼亚州城市之一
朝天门/15222	重庆朝天门
云贵高原/206171	中国西南部高原
贵州/37015	中华人民共和国省级行政区
西藏/130045	中国自治区
黄龙风景名胜区/17722	世界自然遗产，国家5A级旅游景区
黄果树瀑布/136567	中国贵州省瀑布
云南/206207	中华人民共和国省级行政区
成都双流国际机场/1024519	机场
园博园/9402203	简介
青藏高原/849	亚洲内陆高原
黄葛树/1810584	植物
陕西/193811	中华人民共和国省级行政区
袁隆平/43836	杂交水稻之父、首届国家最高科学奖获得者
李丹阳/19461	中国女高音歌唱家
张卫国/11659	江苏省人大常委会原常务副主任、党组副书记
黄志强/50760	中国工程院院士
投资银行/525037	与商业银行相对应的一类金融机构
陈彭年/2306366	北宋大臣
MNC/55596	移动网络号码
保险/262	契约经济关系
北宋/396063	中国历史朝代
电视剧/20488	一种专为在电视或互联网上播映的演剧形式
声音/33686	物理术语
剧小说/19847579	文学体裁
诗歌/5555	文学体裁
monica/4210076	张国荣演唱歌曲
龙腾四海/722759	电影
小说/45851	文学体裁
画面/3476888	词语解释
沉默是金/5040273	许冠杰、张国荣演唱歌曲
当年情/1890687	张国荣演唱歌曲
我/10637921	张国荣演唱歌曲
散文/104524	文学体裁
风继续吹/359790	张国荣演唱歌曲
韩国	韩国
李晓红/12492	教育部副部长、党组成员
霸王别姬/8130086	1993年陈凯歌执导，张国荣主演电影
阎肃/32437	著名艺术家、空政文工团创作员
罗密欧与朱丽叶/35938	莎士比亚著名戏剧
诗人/38116	汉语词语
游龙戏凤/1413132	2009年刘伟强导演香港电影
天下无双/8248255	2003年张卫健、关咏荷、陈好主演电视剧
短发/37069	发型
高妹/6223298	李克勤演唱歌曲
我的兄弟姐妹/9288402	2004年杨恭如主演电视剧
胆小鬼/215501	梁咏琪演唱歌曲
文艺复兴/93247	14到17世纪的欧洲思想文化运动
窗外/3463843	1973年林青霞主演电影
白发魔女传/10659598	1959年李化执导香港电影
郭晓敏/20036	江苏卫视节目主持人
长恨歌/22524	白居易长篇叙事诗
黄土地/5068	1984年陈凯歌执导电影
风月/3044720	1996年陈凯歌执导电影
赵氏孤儿/10471497	2010年陈凯歌执导电影
无极/188876	2005年陈凯歌执导电影
梅兰芳/6136037	2008年陈凯歌导演电影
情人/997233	法国1992年让·雅克·阿诺执导电影
唐山大地震/2280174	2010年冯小刚导演电影
天下无贼/15916	2004年冯小刚执导电影
荆轲刺秦王/8958930	1998年陈凯歌导演电影
心动/9998155	1999年张艾嘉执导电影
搜索/5395421	2012年陈凯歌执导剧情片
我不是潘金莲/18225544	2016年冯小刚执导电影
甲方乙方/17892	1997年冯小刚执导电影
老炮儿/15891954	2015年管虎执导电影
非诚勿扰/3539896	2009年冯小刚执导电影
康城/12696752	青岛康城社区
天空/5617338	王菲演唱歌曲
十面埋伏/2280398	2004年张艺谋执导电影
执迷不悔/2813	王菲专辑《执迷不悔》歌曲
致青春/1397918	王菲演唱歌曲
我愿意/3135901	王菲演唱歌曲
匆匆那年/16006053	王菲演唱歌曲
不夜城/2237216	中国香港、日本1998年金城武主演电影
红豆/256749	王菲演唱歌曲
马赛/23693	法国城市
南特/2710222	法国城市Nantes
尼斯/4665	法国城市Nice
图卢兹/1568769	法国西南部城市
2046/1340816	香港2004年王家卫执导电影
催眠/9093267	王菲演唱歌曲
谢飞/68316	导演谢飞
流年/1593893	王菲演唱歌曲
里尔/619657	法国北部-加莱海峡大区首府和诺尔省省会
蒙彼利埃/23351	法国城市Montpellier
马赛曲/18554	法国国歌-马赛曲
云雀/67054	云雀属的一种
法兰西人/2581150	法国主体民族
红高粱/18820	1987年张艺谋执导电影
活着/64	1994年张艺谋执导电影
标致/10947625	法国标致雪铁龙集团旗下汽车品牌
元始天尊/71036	道教最高神三清之一
太上老君/53988	道教三清道祖
大红灯笼高高挂/10305762	1991年张艺谋执导电影
里昂/27070	法国城市Lyon
秋菊打官司/3555890	电影
